Order_ID,Order_Date,Customer_ID,Product_ID,Region,Quantity_Sold,Unit_Cost,Unit_Price,Total_Revenue
ORD006397,2025-01-20,CUST8935,P040,South,7,272.52,479.04,3353.28
ORD007366,2025-01-20,CUST4056,P015,North,2,38.69,58.15,116.3
ORD008460,2025-01-20,CUST3268,P024,West,3,312.87,572.03,1716.09
ORD009918,2025-01-20,CUST5523,P030,West,6,372.42,637.27,3823.62
ORD006511,2025-01-20,CUST9999,P031,North,6,254.43,472.72,2836.32
ORD000132,2025-01-21,CUST5882,P036,North,8,482.09,725.12,5800.96
ORD006096,2025-01-21,CUST1713,P012,East,9,297.26,435.8,3922.2
ORD002887,2025-01-21,CUST7348,P001,North,5,172.21,259.81,1299.05
ORD009193,2025-01-21,CUST9071,P005,North,8,41.46,67.97,543.76
ORD009759,2025-01-21,CUST8368,P017,West,7,257.14,499.01,3493.07
ORD006752,2025-01-21,CUST6356,P018,West,8,85.44,162.32,1298.56
ORD005647,2025-01-21,CUST8720,P013,West,6,255.76,419.98,2519.88
ORD009652,2025-01-21,CUST5425,P035,West,3,241.33,413.82,1241.46
ORD000043,2025-01-21,CUST2819,P017,East,9,257.14,513.44,4620.96
ORD004885,2025-01-21,CUST2006,P032,West,4,59.74,100.9,403.6
ORD002280,2025-01-21,CUST6171,P007,South,9,136.4,232.63,2093.67
ORD002294,2025-01-21,CUST7322,P028,North,4,398.21,582.25,2329.0
ORD003588,2025-01-21,CUST5437,P014,North,3,148.3,295.67,887.01
ORD000827,2025-01-21,CUST5462,P006,East,8,427.07,784.02,6272.16
ORD000960,2025-01-21,CUST9018,P021,East,4,302.27,514.17,2056.68
ORD004048,2025-01-21,CUST1995,P031,North,7,254.43,332.37,2326.59
ORD001966,2025-01-21,CUST5564,P023,West,4,315.95,505.07,2020.28
ORD006953,2025-01-21,CUST4076,P015,North,6,38.69,51.81,310.86
ORD006399,2025-01-22,CUST9297,P037,South,5,491.17,802.45,4012.25
ORD001306,2025-01-22,CUST6048,P026,North,1,172.43,253.83,253.83
ORD003999,2025-01-22,CUST6504,P003,East,7,310.02,407.25,2850.75
ORD005401,2025-01-22,CUST3496,P043,North,5,136.95,188.96,944.8
ORD004589,2025-01-22,CUST7709,P001,East,1,172.21,233.72,233.72
ORD002984,2025-01-22,CUST3835,P002,West,9,302.28,491.69,4425.21
ORD003902,2025-01-22,CUST4280,P029,East,1,338.82,477.04,477.04
ORD003315,2025-01-22,CUST1407,P036,North,8,482.09,879.96,7039.68
ORD005835,2025-01-22,CUST9967,P035,East,7,241.33,355.94,2491.58
ORD005145,2025-01-22,CUST4588,P022,South,4,26.24,48.26,193.04
ORD002275,2025-01-22,CUST4695,P002,North,9,302.28,560.08,5040.72
ORD008054,2025-01-22,CUST7463,P044,West,5,386.92,553.53,2767.65
ORD000614,2025-01-22,CUST7312,P029,West,1,338.82,490.31,490.31
ORD008028,2025-01-22,CUST3247,P042,North,3,270.11,475.56,1426.68
ORD002842,2025-01-22,CUST4283,P023,South,2,315.95,591.07,1182.14
ORD006881,2025-01-22,CUST6893,P009,East,6,468.44,820.09,4920.54
ORD001551,2025-01-22,CUST4075,P045,West,3,433.6,724.14,2172.42
ORD005640,2025-01-22,CUST7852,P002,South,9,302.28,414.91,3734.19
ORD009819,2025-01-22,CUST6871,P019,North,6,426.5,825.09,4950.54
ORD009839,2025-01-22,CUST2235,P014,South,7,148.3,252.51,1767.57
ORD003071,2025-01-22,CUST2638,P035,South,9,241.33,422.03,3798.27
ORD001784,2025-01-23,CUST2463,P013,West,9,255.76,511.23,4601.07
ORD009724,2025-01-23,CUST4095,P010,South,1,330.83,569.39,569.39
ORD006170,2025-01-23,CUST5120,P049,North,5,102.56,197.65,988.25
ORD002349,2025-01-23,CUST7876,P017,West,4,257.14,342.67,1370.68
ORD004318,2025-01-23,CUST4766,P019,North,2,426.5,590.79,1181.58
ORD006182,2025-01-23,CUST4877,P038,East,5,359.85,655.3,3276.5
ORD002037,2025-01-23,CUST5277,P023,East,6,315.95,416.0,2496.0
ORD007693,2025-01-23,CUST3496,P032,East,8,59.74,110.82,886.56
ORD003695,2025-01-23,CUST5867,P036,West,6,482.09,632.09,3792.54
ORD005639,2025-01-23,CUST6831,P044,North,8,386.92,658.61,5268.88
ORD000558,2025-01-23,CUST8221,P004,South,2,490.22,809.33,1618.66
ORD003945,2025-01-23,CUST7909,P001,West,5,172.21,237.64,1188.2
ORD007884,2025-01-23,CUST6579,P016,South,3,46.75,80.56,241.68
ORD005555,2025-01-23,CUST6276,P025,West,5,134.87,211.74,1058.7
ORD009088,2025-01-23,CUST4381,P011,West,8,82.29,145.44,1163.52
ORD007250,2025-01-23,CUST2718,P001,North,3,172.21,237.35,712.05
ORD001911,2025-01-23,CUST8658,P026,South,4,172.43,310.24,1240.96
ORD007966,2025-01-24,CUST4374,P050,West,6,218.77,299.29,1795.74
ORD003701,2025-01-24,CUST6691,P031,East,8,254.43,376.33,3010.64
ORD004708,2025-01-24,CUST1906,P033,West,8,94.18,176.57,1412.56
ORD001035,2025-01-24,CUST3853,P032,South,7,59.74,117.59,823.13
ORD004285,2025-01-24,CUST6672,P033,North,4,94.18,174.8,699.2
ORD003613,2025-01-24,CUST1873,P020,East,1,485.81,796.13,796.13
ORD007952,2025-01-24,CUST7216,P015,South,5,38.69,52.31,261.55
ORD001962,2025-01-24,CUST8667,P022,North,8,26.24,37.75,302.0
ORD009390,2025-01-24,CUST7819,P011,East,2,82.29,136.13,272.26
ORD004522,2025-01-24,CUST2195,P003,East,7,310.02,552.08,3864.56
ORD002905,2025-01-24,CUST2865,P037,East,8,491.17,706.11,5648.88
ORD002662,2025-01-24,CUST2950,P049,West,5,102.56,158.04,790.2
ORD000150,2025-01-24,CUST7961,P027,North,3,66.74,108.13,324.39
ORD000748,2025-01-25,CUST3538,P027,West,2,66.74,103.42,206.84
ORD006711,2025-01-25,CUST4259,P047,South,8,229.84,354.87,2838.96
ORD002210,2025-01-25,CUST6119,P007,West,4,136.4,206.06,824.24
ORD006496,2025-01-25,CUST2025,P034,West,4,163.73,278.36,1113.44
ORD005312,2025-01-25,CUST6488,P049,West,7,102.56,154.64,1082.48
ORD007499,2025-01-25,CUST2552,P011,West,4,82.29,112.87,451.48
ORD006102,2025-01-25,CUST7581,P042,East,1,270.11,509.59,509.59
ORD004886,2025-01-25,CUST8100,P024,North,6,312.87,589.37,3536.22
ORD004331,2025-01-25,CUST4872,P005,East,8,41.46,55.51,444.08
ORD001016,2025-01-25,CUST4992,P050,East,7,218.77,307.4,2151.8
ORD006173,2025-01-25,CUST3822,P029,North,2,338.82,614.64,1229.28
ORD003388,2025-01-25,CUST2195,P046,South,6,358.75,543.41,3260.46
ORD004617,2025-01-25,CUST6206,P017,South,9,257.14,377.34,3396.06
ORD001554,2025-01-25,CUST1309,P012,West,7,297.26,438.6,3070.2
ORD003092,2025-01-26,CUST1652,P001,South,5,172.21,277.17,1385.85
ORD006426,2025-01-26,CUST2305,P041,North,3,147.12,257.76,773.28
ORD003824,2025-01-26,CUST4746,P015,South,7,38.69,73.63,515.41
ORD002872,2025-01-26,CUST7381,P030,South,2,372.42,616.83,1233.66
ORD001608,2025-01-26,CUST5227,P014,South,9,148.3,269.45,2425.05
ORD008085,2025-01-26,CUST2476,P033,North,2,94.18,161.95,323.9
ORD005041,2025-01-26,CUST3733,P033,South,3,94.18,159.55,478.65
ORD004926,2025-01-26,CUST2113,P002,South,6,302.28,516.37,3098.22
ORD002713,2025-01-26,CUST1482,P030,West,6,372.42,616.34,3698.04
ORD002752,2025-01-26,CUST3576,P002,South,9,302.28,553.48,4981.32
ORD009927,2025-01-26,CUST8035,P027,North,4,66.74,124.16,496.64
ORD003026,2025-01-26,CUST7542,P048,South,2,451.19,694.32,1388.64
ORD007494,2025-01-26,CUST6735,P035,East,1,241.33,450.4,450.4
ORD001116,2025-01-26,CUST1572,P037,North,1,491.17,657.23,657.23
ORD006676,2025-01-26,CUST7029,P028,East,9,398.21,590.99,5318.91
ORD004645,2025-01-26,CUST4108,P041,South,8,147.12,256.4,2051.2
ORD006079,2025-01-26,CUST6070,P031,West,3,254.43,500.28,1500.84
ORD002578,2025-01-26,CUST9012,P001,North,1,172.21,315.83,315.83
ORD000246,2025-01-26,CUST4965,P016,South,9,46.75,81.89,737.01
ORD009239,2025-01-26,CUST5765,P013,South,9,255.76,475.98,4283.82
ORD001474,2025-01-26,CUST4663,P003,South,9,310.02,454.83,4093.47
ORD006590,2025-01-26,CUST1885,P015,West,7,38.69,63.05,441.35
ORD000012,2025-01-27,CUST4512,P005,East,7,41.46,77.03,539.21
ORD008158,2025-01-27,CUST8009,P008,South,1,448.34,846.62,846.62
ORD007611,2025-01-27,CUST8142,P002,South,4,302.28,403.64,1614.56
ORD009199,2025-01-27,CUST1915,P013,East,9,255.76,449.85,4048.65
ORD001711,2025-01-27,CUST1952,P044,West,1,386.92,558.43,558.43
ORD005655,2025-01-27,CUST9720,P013,East,5,255.76,364.91,1824.55
ORD007763,2025-01-27,CUST5428,P050,West,2,218.77,424.57,849.14
ORD003134,2025-01-27,CUST5538,P039,North,4,355.16,511.3,2045.2
ORD002317,2025-01-27,CUST1121,P030,North,1,372.42,679.96,679.96
ORD004759,2025-01-27,CUST1179,P050,West,6,218.77,285.28,1711.68
ORD004122,2025-01-27,CUST2949,P020,North,8,485.81,829.01,6632.08
ORD006027,2025-01-27,CUST2181,P015,East,6,38.69,62.98,377.88
ORD000816,2025-01-27,CUST7222,P043,West,1,136.95,202.02,202.02
ORD000914,2025-01-27,CUST2695,P025,North,6,134.87,195.15,1170.9
ORD008730,2025-01-27,CUST1738,P016,East,8,46.75,78.75,630.0
ORD003480,2025-01-27,CUST6857,P045,South,9,433.6,571.13,5140.17
ORD005471,2025-01-27,CUST1891,P003,South,9,310.02,428.87,3859.83
ORD001870,2025-01-27,CUST1732,P016,East,9,46.75,83.99,755.91
ORD004315,2025-01-28,CUST5039,P004,East,5,490.22,734.8,3674.0
ORD004492,2025-01-28,CUST8226,P006,South,6,427.07,828.09,4968.54
ORD007648,2025-01-28,CUST3205,P005,East,1,41.46,76.93,76.93
ORD008144,2025-01-28,CUST7034,P043,North,1,136.95,193.96,193.96
ORD001238,2025-01-28,CUST7248,P039,West,3,355.16,689.52,2068.56
ORD006883,2025-01-28,CUST7048,P029,West,7,338.82,510.41,3572.87
ORD002434,2025-01-28,CUST6840,P030,North,3,372.42,674.02,2022.06
ORD000382,2025-01-28,CUST5158,P027,North,3,66.74,96.35,289.05
ORD003271,2025-01-28,CUST7749,P039,East,6,355.16,560.71,3364.26
ORD009207,2025-01-28,CUST3641,P050,South,6,218.77,379.03,2274.18
ORD003678,2025-01-28,CUST3200,P022,North,6,26.24,41.88,251.28
ORD002514,2025-01-28,CUST1579,P042,East,6,270.11,463.24,2779.44
ORD003150,2025-01-28,CUST3051,P015,North,6,38.69,74.24,445.44
ORD007861,2025-01-28,CUST3382,P005,South,3,41.46,68.97,206.91
ORD000281,2025-01-28,CUST6839,P034,West,4,163.73,235.27,941.08
ORD008986,2025-01-28,CUST7776,P016,East,9,46.75,80.78,727.02
ORD004490,2025-01-29,CUST3417,P006,North,6,427.07,816.78,4900.68
ORD001954,2025-01-29,CUST3467,P032,East,9,59.74,83.69,753.21
ORD000137,2025-01-29,CUST3374,P041,West,3,147.12,211.99,635.97
ORD006015,2025-01-29,CUST1288,P040,West,6,272.52,512.54,3075.24
ORD007972,2025-01-29,CUST7900,P023,East,6,315.95,456.97,2741.82
ORD007882,2025-01-29,CUST9694,P043,East,7,136.95,207.6,1453.2
ORD003003,2025-01-29,CUST3569,P004,East,6,490.22,857.09,5142.54
ORD005046,2025-01-29,CUST7183,P032,West,2,59.74,93.48,186.96
ORD004363,2025-01-29,CUST5700,P018,North,1,85.44,133.66,133.66
ORD009123,2025-01-29,CUST6899,P037,South,6,491.17,675.38,4052.28
ORD006686,2025-01-29,CUST1547,P013,South,3,255.76,491.17,1473.51
ORD007933,2025-01-29,CUST6398,P028,East,7,398.21,624.18,4369.26
ORD007692,2025-01-29,CUST2491,P010,South,2,330.83,540.74,1081.48
ORD006900,2025-01-29,CUST5440,P014,North,6,148.3,235.8,1414.8
ORD007103,2025-01-29,CUST1123,P020,West,2,485.81,663.61,1327.22
ORD003542,2025-01-29,CUST4543,P024,South,5,312.87,475.87,2379.35
ORD008760,2025-01-29,CUST7492,P047,South,7,229.84,405.0,2835.0
ORD003470,2025-01-29,CUST4109,P043,East,2,136.95,190.65,381.3
ORD000202,2025-01-29,CUST3201,P018,South,7,85.44,140.47,983.29
ORD006932,2025-01-29,CUST9595,P035,West,7,241.33,446.99,3128.93
ORD008161,2025-01-29,CUST3171,P050,East,6,218.77,411.05,2466.3
ORD008347,2025-01-29,CUST8876,P011,West,2,82.29,127.15,254.3
ORD008916,2025-01-29,CUST5180,P007,West,1,136.4,261.08,261.08
ORD005763,2025-01-30,CUST4576,P003,East,5,310.02,411.88,2059.4
ORD003702,2025-01-30,CUST7262,P003,North,8,310.02,607.66,4861.28
ORD003594,2025-01-30,CUST7424,P032,East,8,59.74,84.43,675.44
ORD001220,2025-01-30,CUST3810,P012,North,3,297.26,531.48,1594.44
ORD009009,2025-01-30,CUST5037,P047,East,3,229.84,317.25,951.75
ORD000178,2025-01-30,CUST3167,P024,South,5,312.87,546.1,2730.5
ORD005747,2025-01-30,CUST5208,P022,North,6,26.24,46.1,276.6
ORD004779,2025-01-30,CUST5405,P017,East,5,257.14,341.91,1709.55
ORD002295,2025-01-30,CUST3353,P030,South,6,372.42,589.28,3535.68
ORD005205,2025-01-30,CUST1067,P014,South,7,148.3,291.96,2043.72
ORD001490,2025-01-30,CUST1099,P045,North,2,433.6,581.84,1163.68
ORD003808,2025-01-30,CUST2315,P026,West,1,172.43,331.54,331.54
ORD005871,2025-01-30,CUST8231,P047,South,4,229.84,352.18,1408.72
ORD004507,2025-01-30,CUST4851,P018,West,7,85.44,168.12,1176.84
ORD005595,2025-01-30,CUST2381,P041,West,3,147.12,268.68,806.04
ORD002672,2025-01-30,CUST7091,P008,North,1,448.34,802.21,802.21
ORD006188,2025-01-30,CUST5785,P008,West,4,448.34,675.96,2703.84
ORD000358,2025-01-30,CUST9038,P007,South,2,136.4,259.44,518.88
ORD000604,2025-01-30,CUST8016,P050,West,5,218.77,376.38,1881.9
ORD002815,2025-01-31,CUST8770,P018,South,2,85.44,168.91,337.82
ORD006331,2025-01-31,CUST2243,P037,East,6,491.17,688.93,4133.58
ORD004271,2025-01-31,CUST1512,P046,West,2,358.75,541.98,1083.96
ORD002010,2025-01-31,CUST8983,P012,East,2,297.26,585.56,1171.12
ORD006605,2025-01-31,CUST7704,P036,North,7,482.09,853.04,5971.28
ORD008414,2025-01-31,CUST2651,P044,West,7,386.92,739.24,5174.68
ORD003471,2025-01-31,CUST2877,P033,West,5,94.18,163.31,816.55
ORD002051,2025-01-31,CUST2772,P001,North,3,172.21,291.74,875.22
ORD003462,2025-01-31,CUST8757,P026,South,7,172.43,338.72,2371.04
ORD006975,2025-01-31,CUST1334,P022,South,8,26.24,49.72,397.76
ORD000773,2025-01-31,CUST3527,P031,West,8,254.43,479.82,3838.56
ORD006649,2025-01-31,CUST1092,P011,South,8,82.29,107.07,856.56
ORD002640,2025-01-31,CUST5072,P037,South,3,491.17,856.79,2570.37
ORD004661,2025-01-31,CUST4197,P030,East,3,372.42,561.66,1684.98
ORD008102,2025-01-31,CUST8926,P015,West,4,38.69,63.82,255.28
ORD005874,2025-01-31,CUST8034,P045,East,2,433.6,831.2,1662.4
ORD005949,2025-01-31,CUST3118,P004,West,4,490.22,721.68,2886.72
ORD005903,2025-01-31,CUST9872,P039,East,4,355.16,562.29,2249.16
ORD009940,2025-01-31,CUST7062,P037,East,6,491.17,859.81,5158.86
ORD006828,2025-02-01,CUST3955,P019,South,5,426.5,742.72,3713.6
ORD003517,2025-02-01,CUST9890,P009,East,2,468.44,842.59,1685.18
ORD002058,2025-02-01,CUST9723,P033,West,4,94.18,173.6,694.4
ORD001727,2025-02-01,CUST7825,P039,South,3,355.16,538.58,1615.74
ORD009704,2025-02-01,CUST5158,P014,South,1,148.3,252.2,252.2
ORD008157,2025-02-01,CUST5842,P016,North,4,46.75,64.51,258.04
ORD000880,2025-02-01,CUST1618,P023,East,7,315.95,454.53,3181.71
ORD002403,2025-02-01,CUST7043,P023,East,3,315.95,473.12,1419.36
ORD009853,2025-02-01,CUST3815,P005,East,2,41.46,79.75,159.5
ORD009337,2025-02-01,CUST9723,P007,West,2,136.4,206.18,412.36
ORD004715,2025-02-01,CUST7500,P032,South,2,59.74,102.18,204.36
ORD003848,2025-02-01,CUST8103,P010,East,1,330.83,647.2,647.2
ORD003845,2025-02-01,CUST7086,P044,South,2,386.92,605.04,1210.08
ORD006097,2025-02-01,CUST6687,P031,North,6,254.43,394.27,2365.62
ORD000637,2025-02-01,CUST8492,P004,North,8,490.22,713.11,5704.88
ORD009971,2025-02-01,CUST8312,P023,North,1,315.95,470.59,470.59
ORD004256,2025-02-01,CUST6135,P010,West,6,330.83,522.29,3133.74
ORD007412,2025-02-01,CUST4341,P033,East,4,94.18,164.7,658.8
ORD007027,2025-02-01,CUST1487,P045,East,1,433.6,843.74,843.74
ORD003486,2025-02-01,CUST7031,P026,West,4,172.43,249.45,997.8
ORD009474,2025-02-01,CUST1986,P027,North,9,66.74,117.6,1058.4
ORD006258,2025-02-01,CUST2560,P017,East,5,257.14,394.69,1973.45
ORD007165,2025-02-01,CUST1213,P019,East,9,426.5,833.42,7500.78
ORD000319,2025-02-01,CUST1195,P013,East,4,255.76,414.78,1659.12
ORD001617,2025-02-01,CUST2619,P023,West,3,315.95,616.77,1850.31
ORD001423,2025-02-02,CUST1745,P044,East,2,386.92,687.09,1374.18
ORD000349,2025-02-02,CUST2895,P006,West,1,427.07,628.71,628.71
ORD007336,2025-02-02,CUST3356,P020,West,6,485.81,702.24,4213.44
ORD000986,2025-02-02,CUST5157,P012,West,3,297.26,531.37,1594.11
ORD004237,2025-02-02,CUST8896,P043,East,5,136.95,256.25,1281.25
ORD004336,2025-02-02,CUST9393,P032,North,9,59.74,104.42,939.78
ORD004651,2025-02-02,CUST3295,P006,South,4,427.07,848.05,3392.2
ORD008191,2025-02-02,CUST1498,P050,East,2,218.77,389.51,779.02
ORD009988,2025-02-02,CUST6609,P030,West,9,372.42,486.16,4375.44
ORD005875,2025-02-02,CUST1372,P050,South,2,218.77,347.56,695.12
ORD006262,2025-02-02,CUST4009,P014,West,6,148.3,249.1,1494.6
ORD002009,2025-02-02,CUST6650,P001,West,6,172.21,280.91,1685.46
ORD007050,2025-02-02,CUST9048,P040,South,9,272.52,361.23,3251.07
ORD004934,2025-02-02,CUST9918,P006,East,2,427.07,584.72,1169.44
ORD000121,2025-02-02,CUST4744,P035,West,1,241.33,317.3,317.3
ORD001540,2025-02-02,CUST9114,P043,East,5,136.95,246.87,1234.35
ORD009730,2025-02-02,CUST8851,P050,South,6,218.77,383.78,2302.68
ORD008340,2025-02-02,CUST9044,P011,South,9,82.29,114.12,1027.08
ORD007283,2025-02-03,CUST7022,P018,North,7,85.44,149.16,1044.12
ORD001914,2025-02-03,CUST9250,P045,South,9,433.6,702.01,6318.09
ORD000812,2025-02-03,CUST4247,P009,East,8,468.44,784.93,6279.44
ORD004488,2025-02-03,CUST2483,P025,South,1,134.87,211.33,211.33
ORD005291,2025-02-03,CUST2098,P013,South,7,255.76,458.55,3209.85
ORD007994,2025-02-03,CUST9040,P005,East,4,41.46,73.99,295.96
ORD001706,2025-02-03,CUST8945,P007,West,3,136.4,234.56,703.68
ORD000686,2025-02-03,CUST9072,P015,North,8,38.69,73.03,584.24
ORD002721,2025-02-03,CUST7099,P001,East,8,172.21,342.83,2742.64
ORD001866,2025-02-03,CUST6134,P026,East,1,172.43,323.19,323.19
ORD007016,2025-02-03,CUST7887,P019,East,2,426.5,618.55,1237.1
ORD007144,2025-02-03,CUST9131,P016,North,2,46.75,93.21,186.42
ORD009167,2025-02-03,CUST7391,P042,West,7,270.11,469.18,3284.26
ORD009837,2025-02-03,CUST5791,P042,North,9,270.11,444.44,3999.96
ORD008936,2025-02-03,CUST6706,P026,West,9,172.43,328.04,2952.36
ORD001896,2025-02-03,CUST6643,P029,South,7,338.82,677.07,4739.49
ORD007737,2025-02-03,CUST8317,P025,West,1,134.87,187.36,187.36
ORD007839,2025-02-03,CUST7773,P033,North,5,94.18,129.4,647.0
ORD008452,2025-02-03,CUST5159,P034,West,1,163.73,217.59,217.59
ORD004586,2025-02-03,CUST5797,P009,East,9,468.44,641.97,5777.73
ORD007582,2025-02-03,CUST8452,P038,South,1,359.85,547.57,547.57
ORD002411,2025-02-03,CUST1783,P040,East,7,272.52,422.79,2959.53
ORD002390,2025-02-03,CUST9377,P012,West,8,297.26,485.11,3880.88
ORD009613,2025-02-03,CUST6163,P012,West,6,297.26,527.82,3166.92
ORD005666,2025-02-04,CUST2532,P013,South,6,255.76,360.71,2164.26
ORD003133,2025-02-04,CUST5858,P001,North,5,172.21,317.78,1588.9
ORD009342,2025-02-04,CUST3677,P029,West,6,338.82,535.61,3213.66
ORD003231,2025-02-04,CUST2084,P004,East,8,490.22,870.1,6960.8
ORD000835,2025-02-04,CUST1058,P050,North,9,218.77,368.01,3312.09
ORD008291,2025-02-04,CUST8208,P035,South,6,241.33,456.54,2739.24
ORD005661,2025-02-04,CUST7733,P034,West,5,163.73,298.19,1490.95
ORD002136,2025-02-04,CUST9833,P047,South,7,229.84,385.46,2698.22
ORD003059,2025-02-04,CUST7177,P033,East,7,94.18,135.47,948.29
ORD007406,2025-02-04,CUST2385,P005,South,9,41.46,72.29,650.61
ORD000013,2025-02-04,CUST7251,P019,West,3,426.5,684.38,2053.14
ORD005391,2025-02-04,CUST7377,P002,North,7,302.28,543.7,3805.9
ORD009795,2025-02-04,CUST3022,P050,East,6,218.77,362.74,2176.44
ORD007092,2025-02-04,CUST8496,P044,West,9,386.92,600.44,5403.96
ORD007297,2025-02-04,CUST6908,P047,East,7,229.84,390.49,2733.43
ORD007477,2025-02-04,CUST2824,P025,East,5,134.87,199.13,995.65
ORD007993,2025-02-04,CUST6017,P009,West,8,468.44,779.36,6234.88
ORD008142,2025-02-05,CUST2867,P011,North,9,82.29,123.58,1112.22
ORD007101,2025-02-05,CUST9653,P029,North,4,338.82,623.18,2492.72
ORD009827,2025-02-05,CUST6662,P020,North,5,485.81,864.42,4322.1
ORD009723,2025-02-05,CUST1885,P020,North,7,485.81,776.09,5432.63
ORD001973,2025-02-05,CUST8127,P043,East,9,136.95,245.08,2205.72
ORD003143,2025-02-05,CUST4063,P001,South,2,172.21,276.66,553.32
ORD003347,2025-02-05,CUST1177,P038,East,5,359.85,611.27,3056.35
ORD004663,2025-02-05,CUST8930,P048,West,2,451.19,799.17,1598.34
ORD001636,2025-02-05,CUST5247,P024,North,9,312.87,531.35,4782.15
ORD005913,2025-02-05,CUST4338,P047,South,9,229.84,352.74,3174.66
ORD003878,2025-02-05,CUST5736,P042,North,2,270.11,518.63,1037.26
ORD000710,2025-02-05,CUST9248,P026,East,7,172.43,264.41,1850.87
ORD000206,2025-02-05,CUST4101,P001,East,9,172.21,328.55,2956.95
ORD000596,2025-02-05,CUST5558,P007,West,9,136.4,251.11,2259.99
ORD004085,2025-02-06,CUST4308,P034,West,4,163.73,290.66,1162.64
ORD005086,2025-02-06,CUST8656,P011,East,8,82.29,159.8,1278.4
ORD004066,2025-02-06,CUST7097,P041,East,6,147.12,216.12,1296.72
ORD005210,2025-02-06,CUST2638,P001,West,6,172.21,259.3,1555.8
ORD005598,2025-02-06,CUST3721,P003,West,4,310.02,430.04,1720.16
ORD005802,2025-02-06,CUST8544,P028,North,4,398.21,748.74,2994.96
ORD000607,2025-02-06,CUST5888,P022,West,8,26.24,50.74,405.92
ORD007927,2025-02-06,CUST4877,P049,West,8,102.56,135.31,1082.48
ORD006682,2025-02-06,CUST5395,P041,West,9,147.12,235.38,2118.42
ORD002334,2025-02-06,CUST3973,P026,South,1,172.43,271.59,271.59
ORD009131,2025-02-06,CUST7080,P003,North,5,310.02,558.55,2792.75
ORD004658,2025-02-06,CUST4433,P003,East,2,310.02,476.02,952.04
ORD001862,2025-02-06,CUST8687,P010,East,9,330.83,487.03,4383.27
ORD000798,2025-02-06,CUST9738,P021,South,4,302.27,511.11,2044.44
ORD000648,2025-02-06,CUST6255,P021,East,9,302.27,457.56,4118.04
ORD000753,2025-02-06,CUST4338,P028,West,7,398.21,718.47,5029.29
ORD006588,2025-02-06,CUST7984,P040,West,3,272.52,357.96,1073.88
ORD007180,2025-02-06,CUST5024,P015,West,9,38.69,62.1,558.9
ORD004970,2025-02-06,CUST8283,P022,South,9,26.24,40.29,362.61
ORD003230,2025-02-06,CUST1600,P006,North,5,427.07,641.78,3208.9
ORD004958,2025-02-06,CUST1753,P028,East,3,398.21,770.14,2310.42
ORD007257,2025-02-07,CUST9845,P011,West,2,82.29,137.75,275.5
ORD002489,2025-02-07,CUST6297,P020,East,5,485.81,739.45,3697.25
ORD004231,2025-02-07,CUST2586,P049,West,1,102.56,168.66,168.66
ORD009433,2025-02-07,CUST6510,P023,South,5,315.95,624.04,3120.2
ORD003437,2025-02-07,CUST4683,P045,North,9,433.6,714.67,6432.03
ORD007919,2025-02-07,CUST9567,P041,North,5,147.12,249.32,1246.6
ORD003355,2025-02-07,CUST8527,P030,South,8,372.42,561.87,4494.96
ORD000865,2025-02-07,CUST5845,P021,North,9,302.27,477.52,4297.68
ORD002052,2025-02-07,CUST6267,P037,North,7,491.17,782.13,5474.91
ORD008422,2025-02-07,CUST6377,P035,West,2,241.33,477.67,955.34
ORD004481,2025-02-07,CUST8298,P025,West,9,134.87,195.5,1759.5
ORD004768,2025-02-07,CUST6245,P021,East,9,302.27,441.64,3974.76
ORD006091,2025-02-07,CUST9847,P017,North,4,257.14,386.73,1546.92
ORD005032,2025-02-07,CUST5677,P009,South,3,468.44,875.46,2626.38
